timestamp,grade,is_deviated,Fe,C,Si,Mn,P,S,total_composition
2024-06-08 09:25:00,MEDIUM-CARBON-STEEL,False,98.6035,0.4791,0.467,1.3642,0.0276,0.0337,100.9751
2024-09-17 02:05:00,GREY-IRON,False,86.1957,2.8729,2.1266,0.587,0.0804,0.0542,91.9168
2025-03-21 12:40:00,GREY-IRON,False,86.3794,3.1706,1.6165,0.8158,0.0717,0.0687,92.12270000000001
2024-03-31 14:35:00,HIGH-CARBON-STEEL,False,97.5957,0.9014,0.3152,0.653,0.0271,0.0249,99.5173
2024-05-12 14:45:00,HIGH-CARBON-STEEL,False,97.9946,0.9736,0.4243,0.8872,0.0239,0.0139,100.31750000000002
2024-12-09 03:50:00,GREY-IRON,False,91.5572,3.369,2.2894,0.667,0.1482,0.0271,98.0579
2024-03-07 03:50:00,SG-IRON,False,84.963,3.2237,2.282,0.6868,0.0517,0.0215,91.22869999999999
2025-08-09 07:55:00,GREY-IRON,True,86.8134,4.1564,1.8989,0.9422,0.0035,0.126,93.94040000000001
2025-10-27 20:10:00,SG-IRON,True,86.7662,3.8115,2.923,0.3303,0.0076,0.0203,93.85889999999999
2025-02-02 01:00:00,HIGH-CARBON-STEEL,False,98.2751,1.031,0.6847,1.4263,0.0211,0.0324,101.4706
2024-07-28 02:45:00,GREY-IRON,False,87.1712,2.5874,1.86,0.8386,0.0518,0.0961,92.60510000000001
2025-03-21 21:00:00,SG-IRON,False,85.0058,3.9145,2.7807,0.8135,0.0346,0.0182,92.56729999999999
2024-07-08 23:10:00,HIGH-CARBON-STEEL,False,98.2598,0.7653,0.733,1.351,0.0143,0.0383,101.16170000000001
2024-03-11 10:25:00,GREY-IRON,False,87.6422,3.0715,1.0782,0.6552,0.0899,0.0991,92.6361
2024-06-03 20:40:00,MEDIUM-CARBON-STEEL,False,98.2921,0.4173,0.3974,0.5993,0.0414,0.0233,99.77080000000001
2025-09-13 12:35:00,MEDIUM-CARBON-STEEL,True,98.0791,0.3948,0.4071,0.9119,0.0296,0.0506,99.87310000000001
2025-02-02 01:50:00,HIGH-CARBON-STEEL,False,97.9387,0.9505,0.6514,1.1125,0.0288,0.0461,100.728
2025-04-25 18:55:00,HIGH-CARBON-STEEL,True,97.3182,0.8128,0.1132,1.2423,0.0093,0.0194,99.51520000000001
2024-08-02 03:05:00,GREY-IRON,False,85.8709,2.7543,1.4946,0.568,0.0794,0.075,90.84220000000002
2025-05-12 13:25:00,LOW-CARBON-STEEL,True,98.6916,0.276,0.3047,0.6722,0.0095,0.0336,99.9876
2025-03-16 08:20:00,GREY-IRON,False,85.831,3.1061,1.541,0.8442,0.1174,0.0937,91.5334
2025-05-01 02:25:00,LOW-CARBON-STEEL,True,98.8972,0.0064,0.4429,0.627,0.0205,0.049,100.04299999999999
2024-10-29 11:25:00,LOW-CARBON-STEEL,False,98.0,0.2255,0.3611,0.6616,0.0101,0.0077,99.26599999999999
2024-07-11 05:15:00,LOW-CARBON-STEEL,False,98.309,0.134,0.2981,0.8071,0.023,0.0165,99.5877
2025-05-29 13:35:00,HIGH-CARBON-STEEL,True,97.757,0.4464,0.6067,1.1943,0.0096,0.039,100.05300000000001
2024-08-17 00:25:00,SG-IRON,False,87.6208,3.4076,2.1801,0.5008,0.0418,0.0192,93.77029999999999
2024-12-06 20:40:00,HIGH-CARBON-STEEL,False,97.5954,1.0063,0.4548,1.3864,0.0246,0.0419,100.5094
2025-02-26 23:10:00,MEDIUM-CARBON-STEEL,False,98.1087,0.4761,0.314,0.6031,0.0201,0.0277,99.54969999999999
2024-12-11 18:40:00,GREY-IRON,False,90.4992,3.2618,1.8986,0.8344,0.1229,0.0432,96.6601
2024-05-02 14:25:00,SG-IRON,False,85.5241,3.484,2.654,0.6476,0.0361,0.0107,92.3565
2024-10-15 08:20:00,GREY-IRON,False,88.3148,3.5485,1.8275,0.582,0.0367,0.0991,94.4086
2025-01-20 21:35:00,HIGH-CARBON-STEEL,False,97.5092,1.0098,0.5622,1.1104,0.016,0.0336,100.24120000000002
2024-04-09 22:20:00,LOW-CARBON-STEEL,False,98.3219,0.1134,0.2277,0.4096,0.0246,0.0356,99.1328
2025-09-16 15:40:00,SG-IRON,True,87.1695,3.9504,1.6549,0.9099,0.0474,0.0226,93.75469999999999
2024-05-21 14:15:00,HIGH-CARBON-STEEL,False,97.5983,0.9398,0.6669,0.7196,0.0169,0.0429,99.98440000000001
2024-12-14 10:20:00,HIGH-CARBON-STEEL,False,97.809,0.9186,0.2773,1.1197,0.0249,0.0275,100.17699999999999
2024-10-24 12:25:00,GREY-IRON,False,89.4181,3.0963,2.1471,1.1884,0.0832,0.0144,95.94749999999999
2024-09-10 01:50:00,LOW-CARBON-STEEL,False,98.4201,0.2131,0.1783,0.5916,0.0187,0.0276,99.4494
2024-02-06 17:30:00,MEDIUM-CARBON-STEEL,False,98.3682,0.3709,0.4182,1.1455,0.0316,0.0345,100.3689
2024-08-04 19:50:00,MEDIUM-CARBON-STEEL,False,98.3605,0.3995,0.3748,1.0741,0.0325,0.0397,100.2811
2024-01-05 02:30:00,HIGH-CARBON-STEEL,False,97.6871,1.1789,0.2889,0.9156,0.02,0.0437,100.13419999999999
2025-10-02 09:50:00,MEDIUM-CARBON-STEEL,True,98.0578,0.2979,0.3577,1.1702,0.0149,0.0354,99.93389999999998
2025-01-27 14:40:00,HIGH-CARBON-STEEL,False,97.988,1.282,0.5356,1.6006,0.0214,0.0188,101.4464
2025-01-02 11:05:00,MEDIUM-CARBON-STEEL,False,98.5196,0.3993,0.3099,1.1281,0.0306,0.0276,100.41510000000001
2025-10-21 11:00:00,MEDIUM-CARBON-STEEL,True,98.557,0.4863,0.5344,0.3708,0.0105,0.0279,99.9869
2025-06-13 14:15:00,MEDIUM-CARBON-STEEL,True,97.2514,0.3636,0.0616,1.0436,0.0242,0.0329,98.7773
2024-04-21 02:30:00,LOW-CARBON-STEEL,False,98.8974,0.2204,0.1775,0.7314,0.0188,0.0219,100.06739999999999
2024-12-06 08:40:00,SG-IRON,False,88.8155,3.3736,2.5295,0.8638,0.0695,0.0152,95.66709999999999
2025-08-21 06:30:00,LOW-CARBON-STEEL,True,98.672,0.1929,0.1921,0.795,0.0251,0.0412,99.91829999999999
2024-06-22 21:15:00,HIGH-CARBON-STEEL,False,98.2111,0.7295,0.5476,0.8547,0.035,0.0308,100.4087
2024-06-01 12:40:00,GREY-IRON,False,89.6233,2.4801,1.8163,0.6465,0.0469,0.0796,94.69269999999999
2025-07-03 22:35:00,MEDIUM-CARBON-STEEL,True,98.226,0.4574,0.3806,0.8295,0.0077,0.0347,99.9359
2025-02-13 17:40:00,SG-IRON,False,83.8041,3.4013,2.653,0.5088,0.0242,0.0197,90.4111
2024-10-20 22:05:00,SG-IRON,False,83.7105,3.0325,2.2088,0.3948,0.0243,0.0144,89.38529999999999
2024-07-12 10:25:00,GREY-IRON,False,89.1172,3.2596,1.681,1.0932,0.113,0.0902,95.35419999999999
2025-03-09 04:00:00,HIGH-CARBON-STEEL,False,98.0269,1.1467,0.518,1.0582,0.0341,0.0319,100.81579999999998
2025-09-05 14:30:00,LOW-CARBON-STEEL,True,98.7088,0.026,0.2045,1.0515,0.0201,0.0251,100.03599999999999
2024-08-20 02:45:00,SG-IRON,False,88.5245,3.4541,2.3226,0.6218,0.0619,0.0259,95.01079999999997
2025-04-03 14:30:00,GREY-IRON,True,89.3868,2.9496,1.356,0.5975,0.0063,0.0882,94.38439999999999
2025-10-31 15:25:00,LOW-CARBON-STEEL,True,98.5719,0.0766,0.5947,0.6879,0.0149,0.0396,99.98559999999999
2024-04-17 03:55:00,SG-IRON,False,88.4849,3.8643,2.1555,0.7896,0.0219,0.0213,95.33749999999999
2025-05-26 20:30:00,MEDIUM-CARBON-STEEL,True,98.1303,0.4196,0.3564,0.3071,0.0238,0.0186,99.25580000000001
2024-01-21 15:20:00,GREY-IRON,False,89.1322,3.2331,1.5847,0.6998,0.101,0.0707,94.82149999999999
2025-08-16 05:30:00,GREY-IRON,True,93.4551,2.808,0.5203,0.9235,0.1053,0.045,97.85720000000002
2024-02-26 03:05:00,HIGH-CARBON-STEEL,False,97.8493,0.7054,0.6123,1.1085,0.0354,0.0302,100.3411
2024-04-11 00:05:00,MEDIUM-CARBON-STEEL,False,97.8586,0.5616,0.3381,0.9369,0.0206,0.0283,99.74409999999999
2024-07-12 23:35:00,LOW-CARBON-STEEL,False,98.4989,0.2485,0.161,0.5073,0.017,0.0289,99.4616
2024-05-08 14:00:00,GREY-IRON,False,90.405,2.8772,1.7515,1.067,0.1058,0.0504,96.2569
2024-11-12 22:15:00,GREY-IRON,False,90.106,2.9464,1.3318,0.938,0.1181,0.0904,95.5307
2025-02-07 15:00:00,MEDIUM-CARBON-STEEL,False,98.5127,0.4042,0.1659,1.1997,0.0139,0.0209,100.3173
2025-10-16 11:55:00,HIGH-CARBON-STEEL,True,96.8152,0.4958,0.0674,1.1528,0.0211,0.0162,98.56850000000001
2025-02-08 00:15:00,GREY-IRON,False,88.1162,3.0123,1.8203,0.9742,0.0375,0.0637,94.0242
2024-06-26 02:10:00,GREY-IRON,False,90.6263,3.2762,1.6392,1.0655,0.0887,0.0522,96.74810000000001
2025-04-11 09:05:00,HIGH-CARBON-STEEL,True,96.8755,1.171,0.3754,1.2776,0.0152,0.042,99.75670000000001
2025-11-14 04:15:00,HIGH-CARBON-STEEL,True,96.7375,1.2098,0.9721,0.9385,0.0392,0.0396,99.93669999999999
2025-08-15 06:45:00,GREY-IRON,True,85.5943,3.2526,1.8501,0.2978,0.0064,0.133,91.13419999999999
2025-05-04 19:30:00,SG-IRON,True,87.2767,3.1151,1.6935,0.7458,0.056,0.036,92.9231
2024-11-10 03:15:00,LOW-CARBON-STEEL,False,98.8971,0.1374,0.3662,0.4514,0.0231,0.0387,99.91390000000001
2024-12-28 02:50:00,GREY-IRON,False,88.5621,3.0182,1.4648,1.0335,0.0632,0.1033,94.2451
2025-04-06 08:30:00,HIGH-CARBON-STEEL,True,96.3812,1.5949,0.5352,1.4324,0.0281,0.0379,100.0097
2024-03-05 16:00:00,LOW-CARBON-STEEL,False,98.1285,0.1723,0.2292,0.3896,0.0341,0.0186,98.97230000000002
2024-09-01 19:50:00,GREY-IRON,False,86.4485,2.8514,1.6776,0.7381,0.0936,0.0974,91.90659999999998
2024-04-01 16:45:00,MEDIUM-CARBON-STEEL,False,97.8256,0.4555,0.2997,0.8584,0.0314,0.0398,99.5104
2025-11-15 05:20:00,HIGH-CARBON-STEEL,True,96.7588,1.2521,0.6583,1.3896,0.0183,0.035,100.11209999999998
2025-08-23 16:25:00,SG-IRON,True,81.0296,3.2672,1.5471,0.7428,0.0355,0.0155,86.63770000000001
2024-04-18 19:40:00,MEDIUM-CARBON-STEEL,False,98.2344,0.3598,0.4683,0.8287,0.0156,0.0467,99.9535
2025-05-14 16:35:00,SG-IRON,True,91.1378,3.5653,2.3753,1.1096,0.0978,0.0197,98.3055
2024-10-29 03:35:00,GREY-IRON,False,90.1937,2.8659,1.959,0.9965,0.0909,0.0723,96.17830000000001
2024-07-07 21:35:00,LOW-CARBON-STEEL,False,98.9652,0.1573,0.2173,0.4348,0.0214,0.046,99.842
2025-05-21 07:40:00,HIGH-CARBON-STEEL,True,96.3273,1.1372,0.5443,1.8983,0.0338,0.0287,99.9696
2024-04-02 02:40:00,LOW-CARBON-STEEL,False,99.0235,0.1392,0.196,0.5641,0.0338,0.0232,99.9798
2024-12-08 09:40:00,MEDIUM-CARBON-STEEL,False,98.1996,0.4947,0.3781,0.9368,0.0376,0.0304,100.0772
2024-07-17 22:10:00,GREY-IRON,False,85.8101,3.461,1.8631,0.6096,0.0526,0.0665,91.86290000000001
2025-01-12 01:25:00,HIGH-CARBON-STEEL,False,97.3974,0.7193,0.3584,0.8982,0.0214,0.0078,99.40250000000002
2025-07-16 13:45:00,LOW-CARBON-STEEL,True,97.9108,0.0034,0.4641,0.3862,0.03,0.0426,98.83709999999999
2025-10-23 19:50:00,MEDIUM-CARBON-STEEL,True,97.1749,0.595,0.7378,1.5631,0.0243,0.0334,100.1285
2024-06-25 15:05:00,MEDIUM-CARBON-STEEL,False,97.7188,0.4527,0.3689,1.0651,0.0346,0.0256,99.66569999999999
2025-09-02 00:55:00,GREY-IRON,True,87.4499,2.8334,2.4253,0.7214,0.1512,0.0889,93.67009999999999
2025-04-21 10:05:00,MEDIUM-CARBON-STEEL,True,97.5563,0.4925,0.6838,1.2146,0.0208,0.0147,99.98270000000001
2025-08-26 23:55:00,LOW-CARBON-STEEL,True,99.3922,0.1156,0.2475,0.2822,0.0128,0.012,100.06230000000001
2025-07-23 01:50:00,HIGH-CARBON-STEEL,True,96.5693,1.0831,0.7414,0.2403,0.0405,0.0366,98.7112
2025-11-24 13:15:00,SG-IRON,True,86.652,3.2393,2.3362,0.5336,0.0976,0.0225,92.8812
2024-11-02 04:50:00,GREY-IRON,False,86.9241,2.6971,1.4035,0.9415,0.0674,0.0728,92.10640000000001
2025-10-04 20:30:00,HIGH-CARBON-STEEL,True,97.1532,1.4552,0.1407,0.7666,0.0083,0.0295,99.5535
2025-03-26 01:30:00,HIGH-CARBON-STEEL,False,97.273,1.1013,0.2682,0.7901,0.0247,0.0398,99.49709999999997
2024-02-25 09:15:00,GREY-IRON,False,87.3168,3.2424,1.1992,0.8605,0.0649,0.0433,92.72710000000001
2025-05-09 16:30:00,HIGH-CARBON-STEEL,True,97.4119,0.7716,0.729,1.0004,0.0379,0.04,99.99080000000001
2025-02-04 13:50:00,MEDIUM-CARBON-STEEL,False,98.4831,0.5182,0.2944,0.7024,0.0178,0.0329,100.04879999999997
2025-04-08 17:05:00,SG-IRON,True,86.7601,3.5087,2.1742,0.7729,0.0797,0.0247,93.3203
2025-07-05 18:05:00,SG-IRON,True,85.4669,3.7633,1.536,0.7028,0.0016,0.0165,91.48709999999998
2025-05-22 00:25:00,HIGH-CARBON-STEEL,True,97.384,1.2252,0.2281,1.0921,0.049,0.0467,100.02510000000001
2025-05-04 10:35:00,LOW-CARBON-STEEL,True,98.5348,0.0953,0.2764,0.7324,0.0141,0.0137,99.66669999999999
2025-01-24 13:50:00,MEDIUM-CARBON-STEEL,False,98.8555,0.562,0.2738,1.1228,0.0136,0.0476,100.8753
2025-03-25 18:40:00,GREY-IRON,False,89.058,2.7588,1.4971,0.8935,0.0431,0.0432,94.2937
2024-04-10 02:00:00,HIGH-CARBON-STEEL,False,97.6529,1.0039,0.6329,1.3033,0.0251,0.0218,100.6399
2025-01-20 12:05:00,GREY-IRON,False,85.4895,3.0484,2.1478,0.9957,0.0669,0.0674,91.81570000000002
2025-07-05 18:45:00,MEDIUM-CARBON-STEEL,True,97.1163,0.5139,0.5435,1.8157,0.0139,0.028,100.03130000000002
2024-03-15 13:45:00,HIGH-CARBON-STEEL,False,98.0374,0.7267,0.2504,1.1225,0.0252,0.0394,100.2016
2025-06-13 04:40:00,HIGH-CARBON-STEEL,True,96.9174,1.0262,0.7214,1.2244,0.0478,0.0375,99.9747
2025-06-07 20:15:00,SG-IRON,True,88.6327,3.2545,2.8753,0.1828,0.0997,0.0186,95.06360000000001
2025-09-01 03:15:00,MEDIUM-CARBON-STEEL,True,97.9887,0.2825,0.2084,0.8475,0.0228,0.0059,99.35579999999999
2025-05-22 21:20:00,GREY-IRON,True,89.4569,2.8114,2.3765,1.3687,0.0754,0.1377,96.2266
2025-10-09 14:50:00,MEDIUM-CARBON-STEEL,True,98.2102,0.4457,0.0878,1.25,0.0183,0.0292,100.0412
2024-03-12 22:10:00,HIGH-CARBON-STEEL,False,97.8977,0.9822,0.3294,1.409,0.0272,0.03,100.67550000000001
2025-10-21 14:35:00,MEDIUM-CARBON-STEEL,True,98.2477,0.4347,0.4946,0.7169,0.0355,0.0526,99.982
2025-11-07 06:40:00,HIGH-CARBON-STEEL,True,96.6631,0.8787,0.2611,2.0124,0.0209,0.0655,99.90169999999999
2024-06-08 08:20:00,GREY-IRON,False,85.3782,3.6365,1.911,0.8418,0.0761,0.0936,91.9372
2025-06-08 02:25:00,GREY-IRON,True,86.1355,3.1643,2.8982,1.381,0.1132,0.0494,93.7416
2025-08-04 07:05:00,SG-IRON,True,82.8786,3.1525,2.4119,0.8048,0.0735,0.0198,89.34110000000001
2025-10-09 09:45:00,MEDIUM-CARBON-STEEL,True,97.9636,0.5746,0.2458,1.1305,0.0252,0.0556,99.9953
2025-03-30 04:10:00,HIGH-CARBON-STEEL,True,97.141,0.9699,0.6557,1.2813,0.042,0.0454,100.1353
2024-04-23 10:45:00,GREY-IRON,False,87.6305,3.2092,2.1065,1.004,0.1226,0.0651,94.1379
2024-12-10 20:45:00,GREY-IRON,False,87.8662,2.7775,2.2548,0.5499,0.0718,0.0662,93.5864
2024-10-15 02:35:00,GREY-IRON,False,89.0426,2.6966,1.2801,0.6953,0.1359,0.0722,93.9227
2025-05-17 11:55:00,MEDIUM-CARBON-STEEL,True,97.0911,0.2389,0.4037,1.6161,0.0287,0.0477,99.42620000000001
2025-09-07 11:35:00,HIGH-CARBON-STEEL,True,96.3517,1.49,0.67,1.3098,0.0201,0.0566,99.89819999999999
2025-07-26 14:30:00,MEDIUM-CARBON-STEEL,True,97.7082,0.2972,0.4179,1.6295,0.0269,0.005,100.0847
2024-12-04 02:20:00,HIGH-CARBON-STEEL,False,98.1536,1.3084,0.5677,1.3286,0.0108,0.0204,101.3895
2024-07-29 02:25:00,HIGH-CARBON-STEEL,False,97.8777,1.3673,0.7153,1.2856,0.0233,0.0355,101.30470000000001
2025-01-10 06:55:00,GREY-IRON,False,89.4476,3.0393,1.6962,0.5649,0.1006,0.0516,94.90019999999998
2025-08-05 05:50:00,GREY-IRON,True,90.3448,3.1964,1.8736,0.148,0.043,0.1391,95.7449
2024-05-10 08:40:00,GREY-IRON,False,87.5578,3.4072,1.6172,0.9767,0.0275,0.055,93.6414
2025-01-15 19:55:00,HIGH-CARBON-STEEL,False,98.1815,1.1906,0.4892,1.1834,0.0271,0.0345,101.1063
2024-03-15 00:40:00,LOW-CARBON-STEEL,False,98.2826,0.1877,0.3619,0.4457,0.0149,0.053,99.34580000000001
2025-10-01 09:00:00,MEDIUM-CARBON-STEEL,True,97.6969,0.3843,0.2786,0.4511,0.0233,0.0504,98.88459999999999
2025-10-26 03:25:00,GREY-IRON,True,83.6753,3.2196,0.9286,0.9251,0.1424,0.0099,88.9009
2024-04-16 11:25:00,HIGH-CARBON-STEEL,False,97.9965,0.8059,0.545,0.7314,0.0222,0.0368,100.13779999999998
2025-08-26 01:55:00,LOW-CARBON-STEEL,True,98.8747,0.1764,0.162,0.7063,0.022,0.0396,99.98100000000001
2025-06-21 08:35:00,SG-IRON,True,86.0837,2.9216,2.6044,0.1582,0.0742,0.0198,91.86189999999999
2025-06-26 02:30:00,GREY-IRON,True,83.7521,2.2015,1.5856,0.3179,0.1269,0.0546,88.03859999999999
2025-07-09 09:40:00,LOW-CARBON-STEEL,True,98.4472,0.1906,0.588,0.7484,0.0486,0.0125,100.03529999999999
2025-11-24 06:20:00,MEDIUM-CARBON-STEEL,True,97.0296,0.4275,0.5374,0.4623,0.0302,0.0313,98.5183
2025-05-24 15:05:00,GREY-IRON,True,89.48,3.2064,2.8549,0.9271,0.1565,0.0059,96.6308
2025-09-15 11:50:00,LOW-CARBON-STEEL,True,97.7689,0.1149,0.5305,0.9954,0.034,0.043,99.48670000000003
2024-08-21 19:15:00,LOW-CARBON-STEEL,False,98.69,0.1651,0.2325,0.5552,0.0384,0.0211,99.7023
2025-08-20 18:15:00,SG-IRON,True,86.7327,2.7104,2.2112,0.6842,0.0214,0.0125,92.3724
2025-09-09 05:50:00,HIGH-CARBON-STEEL,True,96.8078,1.0739,0.5991,1.4282,0.0273,0.0085,99.94479999999999
2025-07-10 17:05:00,GREY-IRON,True,89.1664,2.1687,1.979,0.9678,0.0954,0.0953,94.47259999999999
2024-04-21 13:15:00,SG-IRON,False,85.8471,3.2753,2.4656,0.4355,0.0519,0.0126,92.08800000000001
2025-06-28 23:35:00,GREY-IRON,True,89.9814,2.8835,1.3234,1.3609,0.013,0.0597,95.62190000000001
2025-06-20 19:10:00,LOW-CARBON-STEEL,True,98.3177,0.0456,0.0976,0.4097,0.0241,0.0303,98.925
2025-07-11 10:05:00,GREY-IRON,True,83.1578,3.888,2.2218,0.8023,0.012,0.0526,90.1345
2025-06-28 01:45:00,GREY-IRON,True,84.2347,3.3832,1.0753,0.9122,0.1913,0.0066,89.80330000000001
2025-02-11 15:35:00,MEDIUM-CARBON-STEEL,False,98.2484,0.4952,0.4531,1.0516,0.0385,0.0296,100.3164
2025-03-24 02:15:00,GREY-IRON,False,88.5453,2.7277,1.5896,0.7908,0.1043,0.0925,93.8502
2025-04-04 22:10:00,HIGH-CARBON-STEEL,True,97.4555,0.8833,0.6762,0.7883,0.0158,0.0288,99.84790000000001
2024-07-04 02:45:00,HIGH-CARBON-STEEL,False,97.8956,1.0632,0.5096,0.9403,0.0246,0.0305,100.4638
2025-03-14 02:50:00,MEDIUM-CARBON-STEEL,False,98.4613,0.4638,0.3118,0.8356,0.0222,0.0333,100.128
2024-02-03 08:30:00,LOW-CARBON-STEEL,False,98.8085,0.1883,0.3167,0.5928,0.0123,0.0233,99.94189999999999
2024-08-28 12:20:00,SG-IRON,False,88.4346,3.1652,1.9522,0.4835,0.0487,0.0193,94.10350000000001
2024-09-26 10:05:00,GREY-IRON,False,87.3055,2.8745,1.5206,0.9372,0.1071,0.0946,92.8395
2024-11-03 09:30:00,HIGH-CARBON-STEEL,False,97.8866,0.6851,0.7357,1.229,0.0289,0.0238,100.58909999999999
2025-10-25 23:00:00,HIGH-CARBON-STEEL,True,97.5965,0.3629,0.4515,1.4772,0.0104,0.0237,99.9222
2025-01-16 12:50:00,MEDIUM-CARBON-STEEL,False,98.492,0.5621,0.306,0.8741,0.0274,0.0224,100.284
2024-06-20 12:55:00,LOW-CARBON-STEEL,False,98.7167,0.0993,0.366,0.7538,0.0235,0.0299,99.9892
2024-12-23 15:10:00,LOW-CARBON-STEEL,False,98.7025,0.1055,0.4579,0.5812,0.0219,0.0275,99.8965
2024-11-21 08:35:00,MEDIUM-CARBON-STEEL,False,98.8009,0.5204,0.4754,0.8682,0.0279,0.0123,100.70509999999999
2024-04-18 16:45:00,LOW-CARBON-STEEL,False,99.1883,0.2127,0.2306,0.7233,0.03,0.0069,100.39179999999999
2025-01-13 04:35:00,HIGH-CARBON-STEEL,False,98.2304,1.2015,0.6531,1.1435,0.0368,0.0281,101.29339999999999
2025-08-05 06:25:00,GREY-IRON,True,83.3234,2.7404,0.8182,0.3655,0.0774,0.0933,87.4182
2024-12-07 20:55:00,GREY-IRON,False,88.4735,2.8137,2.2271,0.9999,0.0977,0.106,94.71789999999999
2025-10-13 09:20:00,LOW-CARBON-STEEL,True,97.8264,0.208,0.3081,0.6186,0.0511,0.0455,99.05770000000001
2024-10-01 13:25:00,GREY-IRON,False,91.4558,3.0185,1.4576,0.907,0.0584,0.1092,97.0065
2025-08-11 12:45:00,SG-IRON,True,85.0316,4.1206,3.1141,0.6743,0.0404,0.0073,92.9883
2024-06-20 09:10:00,HIGH-CARBON-STEEL,False,97.1725,0.998,0.4897,0.9716,0.0193,0.0304,99.6815
2025-06-22 04:25:00,HIGH-CARBON-STEEL,True,97.7926,0.9323,0.9479,0.3886,0.0106,0.001,100.073
2024-04-26 06:55:00,GREY-IRON,False,90.2136,3.0316,2.0047,0.5971,0.0797,0.0497,95.9764
2025-01-05 02:55:00,HIGH-CARBON-STEEL,False,98.1951,1.1937,0.7288,0.8202,0.0164,0.0438,100.99800000000002
2024-09-13 03:50:00,HIGH-CARBON-STEEL,False,98.1234,1.2739,0.2858,0.7831,0.0253,0.0306,100.52210000000001
2024-06-23 12:20:00,GREY-IRON,False,85.9398,2.9445,1.0623,0.6538,0.0505,0.0884,90.7393
2024-09-02 21:05:00,MEDIUM-CARBON-STEEL,False,98.575,0.4707,0.4787,1.0227,0.0222,0.0413,100.6106
2025-06-01 23:45:00,GREY-IRON,True,83.0406,3.0984,1.8066,0.7272,0.0115,0.0688,88.75309999999999
2025-05-13 18:00:00,GREY-IRON,True,85.9199,3.6547,2.0084,0.7985,0.012,0.0394,92.4329
2025-01-01 19:15:00,HIGH-CARBON-STEEL,False,98.0835,1.0322,0.383,1.0949,0.0301,0.0382,100.6619
2025-04-01 21:40:00,HIGH-CARBON-STEEL,True,97.5085,1.1591,0.353,0.8203,0.0479,0.0136,99.90239999999999
2025-11-04 05:15:00,SG-IRON,True,82.7538,2.8574,2.5225,1.1031,0.0119,0.0155,89.26419999999999
2024-03-23 00:15:00,SG-IRON,False,83.3124,3.3272,2.5447,0.4542,0.0368,0.0181,89.69340000000001
2025-09-08 14:40:00,HIGH-CARBON-STEEL,True,97.4225,1.1421,0.4169,0.4318,0.0241,0.0237,99.4611
2024-07-10 21:30:00,SG-IRON,False,87.2475,3.389,2.4414,0.5989,0.0287,0.0272,93.7327
2025-10-31 16:05:00,GREY-IRON,True,84.2556,3.2455,2.9252,0.5717,0.0499,0.1261,91.174
2024-04-07 10:50:00,HIGH-CARBON-STEEL,False,97.7881,0.9619,0.3899,1.5383,0.0316,0.0158,100.7256
2024-04-11 12:40:00,HIGH-CARBON-STEEL,False,97.6038,1.2335,0.4879,1.0035,0.0247,0.0296,100.38300000000001
2024-09-08 05:35:00,HIGH-CARBON-STEEL,False,97.4539,0.7995,0.4893,0.8146,0.036,0.0251,99.6184
2024-01-29 03:15:00,SG-IRON,False,85.1482,3.5524,2.1485,0.6446,0.0617,0.0175,91.5729
2024-06-18 21:35:00,HIGH-CARBON-STEEL,False,97.7288,0.9957,0.6485,1.5192,0.0176,0.0194,100.92920000000001
2025-04-20 23:45:00,GREY-IRON,True,88.2082,3.586,1.4213,0.8965,0.0695,0.0088,94.19030000000001
2024-04-05 14:50:00,GREY-IRON,False,88.142,2.6741,1.3313,0.5263,0.1075,0.042,92.8232
2024-01-10 15:20:00,SG-IRON,False,89.7363,3.3299,2.1389,0.6006,0.0212,0.0312,95.8581
2024-12-19 06:05:00,MEDIUM-CARBON-STEEL,False,97.879,0.4478,0.3507,1.0612,0.0252,0.027,99.79090000000001
2024-03-30 20:55:00,SG-IRON,False,84.0251,3.5369,2.7072,0.8967,0.0165,0.0163,91.19869999999999
2025-01-31 06:10:00,MEDIUM-CARBON-STEEL,False,98.2461,0.4981,0.2247,1.2663,0.0388,0.0351,100.30909999999999
2025-06-08 07:20:00,HIGH-CARBON-STEEL,True,97.0616,0.7459,0.6979,1.4863,0.0361,0.0119,100.03970000000001
2024-10-16 05:20:00,HIGH-CARBON-STEEL,False,97.5884,1.0245,0.3941,1.1568,0.035,0.0268,100.22559999999999
2025-07-10 11:15:00,LOW-CARBON-STEEL,True,98.6121,0.2014,0.2033,0.605,0.0454,0.0273,99.6945
2025-10-05 04:55:00,LOW-CARBON-STEEL,True,98.791,0.0034,0.3704,0.3931,0.0413,0.0547,99.65390000000001
2025-05-26 17:35:00,MEDIUM-CARBON-STEEL,True,98.7925,0.4053,0.409,0.3483,0.0457,0.0066,100.0074
2025-05-01 04:30:00,MEDIUM-CARBON-STEEL,True,97.7658,0.642,0.651,0.8039,0.026,0.0474,99.93609999999998
2024-11-26 18:35:00,LOW-CARBON-STEEL,False,98.5713,0.0759,0.3104,0.7899,0.0337,0.0471,99.8283
2025-05-20 11:30:00,MEDIUM-CARBON-STEEL,True,98.1129,0.6656,0.2491,0.8917,0.0144,0.0324,99.96609999999998
2025-01-07 14:45:00,HIGH-CARBON-STEEL,False,97.4558,0.7612,0.5263,1.1393,0.0267,0.0367,99.94600000000001
